date,fieldnum,temp,maxtemp,mintemp,RH,windspeed,maxwind,precipitation,categorical
3/27/19,30,23.5,28.5,20.3,76,1.7,6.8,0,4
3/28/19,30,24.9,29.2,20.8,79,2.2,9.8,0,4
3/29/19,30,24.7,28.4,18.2,80,2.7,14.2,1.5,4
3/30/19,30,22.8,27.5,19,80,2.5,9.9,0.5,4
3/31/19,30,22.4,28.2,18.6,75,2.7,9.8,0,4
4/1/19,30,17.7,18.8,16.5,85,2.9,8.4,0,4
4/2/19,30,20.6,26.2,17.1,83,2.1,8.1,0,4
4/3/19,30,21.2,25.8,19.1,84,4.5,13,0,4
4/4/19,30,21.3,26.1,19,86,2.2,9,0,4
4/5/19,30,21.9,26,19.6,85,2.5,7.1,0,4
4/6/19,30,23.5,27.9,19.3,78,1.9,8.7,0,4
4/7/19,30,24.7,28.8,20.5,76,2.2,7.6,0,4
4/8/19,30,25.5,29.7,21.6,75,1.6,6.6,0,4
4/9/19,30,26.4,31.1,22,76,2.6,11.4,0,4
4/10/19,30,26.2,29.6,23.5,80,2.7,8.4,0,4
4/11/19,30,24.3,30.7,20.2,79,3.3,13.5,0,4
4/12/19,30,21.6,26.1,18.7,77,3.2,9.1,0.5,4
4/13/19,30,22.6,27.6,19.7,83,2.9,11.6,0,4
4/14/19,30,24.1,28.9,21.1,80,3.4,9.9,0,4
4/15/19,30,21.6,25.1,19.6,78,2.4,6.7,3.5,4
4/16/19,30,20.5,22.1,19.1,93,2,7.7,4,2
4/17/19,30,23.3,28.1,19.8,78,2.7,6.9,0,2
4/18/19,30,25,29,21.5,73,1.7,6.9,0,2
4/19/19,30,23.5,29.6,20.8,86,2.8,19.5,44,2
4/20/19,30,25.3,29.5,21.6,79,1.3,4.8,0.5,2
4/21/19,30,25.6,29.8,22.5,85,2.1,7.4,2.5,2
4/22/19,30,27,31,23.5,81,2.3,8.3,0,2
4/23/19,30,27.5,30.9,24.2,76,2.6,7.9,0,4
4/24/19,30,27.1,30.6,23.6,76,2.3,9.5,0,4
4/25/19,30,27.1,31,23.3,74,3.2,11.7,0,4
4/26/19,30,26.9,31.8,23.2,72,2.4,11.1,1.5,4
4/27/19,30,25.7,29.7,23.6,81,2.5,8.1,0,4
4/28/19,30,25.6,29.9,22.7,82,1.9,7.1,0,4
4/29/19,30,27.3,31.8,23.6,75,1.8,7.3,0,4
4/30/19,30,27.6,31.1,24.4,75,3.1,12.2,0,4
5/1/19,30,23.2,26.8,20.8,85,3.1,9.9,41.5,4
5/2/19,30,20.7,24,19.3,90,1.8,8.2,7.5,4
5/3/19,30,21.5,25.3,19,85,1.6,6.5,10,4
5/4/19,30,24.2,27.7,21.7,77,2.6,8.9,0,4
5/5/19,30,23.8,26.9,21.7,80,1.5,5.4,1.5,4
5/6/19,30,21.2,22.9,18.6,95,2.7,8.2,18.5,4
5/7/19,30,19.7,21.8,18.5,90,2.5,8.5,6,4
5/8/19,30,21.5,25.4,18.8,90,2,7.2,2,4
5/9/19,30,23.1,26.7,21,90,2,6,7,4
5/10/19,30,24.3,28,21.6,87,2.5,8.3,2.5,4
5/11/19,30,25.3,29.8,21.6,82,2.1,9.4,0,4
5/12/19,30,26.5,31.4,22.9,82,1.8,8.2,0,4
5/13/19,30,27.6,31.3,24.2,74,1.6,7.6,0,4
5/14/19,30,28.3,32.4,24.4,73,1.7,7.2,0,4
5/15/19,30,28.3,32.2,25.8,78,1.7,9.7,0,4
5/16/19,30,28.1,31.4,25.6,81,2.5,9,0,4
5/17/19,30,28,30.4,26.7,78,3.3,9.8,0.5,4
5/18/19,30,27.4,29.7,24.9,87,3.5,12.8,15.5,4
5/19/19,30,28.3,31.7,25.8,82,2.5,11,1,4
5/20/19,30,25.7,30.7,22.3,88,3,11.6,40,4
5/21/19,30,23.7,26.3,21.7,84,1.6,5.5,0,3
5/22/19,30,24.6,28.1,21.6,77,1.9,7.6,1,3
5/23/19,30,23.6,26.7,21.2,85,1.9,7.4,3,3
5/24/19,30,26.4,29.8,23.6,78,1.2,8.1,1,3
5/25/19,30,26.9,30.2,24.7,78,2.1,8.8,0,3
5/26/19,30,27.8,32.5,24,74,1.3,5.9,0,3
5/27/19,30,27.3,29.4,25.5,80,1.7,8.5,0.5,3
5/28/19,30,26,30,22.8,87,2.2,7.6,4.5,4
3/10/20,30,20.6,23.9,17.1,83,4.2,14.2,12,0
3/11/20,30,18.7,22.8,15.5,66,2.6,8.1,0,0
3/12/20,30,20.8,25,18.3,79,1.5,7.2,0,0
3/13/20,30,22.1,27.7,18.7,86,2.7,9.1,0.5,0
3/14/20,30,17.4,21.2,15,82,3.9,9.8,11,0
3/15/20,30,18.1,23.7,14.2,61,2.2,8.2,0,0
3/16/20,30,20.5,25.5,16.1,62,1.4,7.4,0,0
3/17/20,30,21.2,26.5,17.5,63,2.3,9,0,0
3/18/20,30,21.4,25.1,17.9,75,1.7,6.6,0,0
3/19/20,30,22.8,27.2,19.6,79,2.1,7.5,0,0
3/20/20,30,22.6,27.3,20.1,81,2.2,8.1,0,0
3/21/20,30,23.5,28.4,19.8,81,1.6,6.4,0,0
3/22/20,30,24.4,28.8,21.3,80,2,6.6,0,0
3/23/20,30,23.5,27.3,20.7,81,2.7,9.8,0,0
3/24/20,30,23,26.7,20,79,2.4,7,0,0
3/25/20,30,23.4,27.7,21,84,2.4,7.9,0,0
3/26/20,30,25.8,31.5,21.7,76,2,10,0,0
3/27/20,30,25.8,30.9,21.2,76,2.2,11,0.5,0
3/28/20,30,21,25.8,15.8,83,4.1,13.8,5,0
3/29/20,30,19.5,25,14.8,74,2.8,10,0,0
3/30/20,30,21.4,24.6,19.7,83,2.5,7.6,0,0
3/31/20,30,22.4,27.7,18.8,84,1.9,11.7,0,0
4/1/20,30,21,25.1,17.6,80,4.2,11.4,2.5,0
4/2/20,30,19.7,22.7,17.2,84,3.2,11.6,3,0
4/3/20,30,20.8,26,18.5,85,3.2,10,0,0
4/4/20,30,20.1,24.5,17.4,79,3.9,12.4,0,0
4/5/20,30,17.9,21.4,15.6,78,3.2,9.5,1,0
4/6/20,30,17.7,20.5,15.5,88,2.7,9.1,13,0
4/7/20,30,18.7,23.4,16,84,3.6,11.1,4,0
4/8/20,30,19.7,25.1,15.1,78,2.2,6.7,0,0
4/9/20,30,21.3,26.1,18.1,75,2.9,9.6,0,0
4/10/20,30,22.7,27.9,18.2,75,1.6,7.9,0,0
4/11/20,30,21.7,26.8,19.5,81,1.7,9.1,0.5,0
4/12/20,30,18.4,21.2,14.8,70,5.3,15.5,9.5,0
4/13/20,30,17.7,22.2,13.1,47,4.5,13.3,0,0
4/14/20,30,19.9,24.5,14.6,62,1.4,6.6,0,0
4/15/20,30,22,26.7,18.5,62,2,8.3,0,0
4/16/20,30,22.5,29,16.5,60,1.2,7.3,0,0
4/17/20,30,23.6,27.8,18.8,71,1.8,7.3,0,0
4/18/20,30,25.5,31,20.4,73,1.5,8.6,0,0
4/19/20,30,26.7,32.2,23.5,79,2.5,12.9,0,0
4/20/20,30,25.8,29.7,23.1,79,1.7,7.8,0,0
4/21/20,30,24.3,29.2,21.7,83,2.7,8.9,0,3
4/22/20,30,21.7,26.1,19.8,79,3.5,10.6,0,3
4/23/20,30,20,23.5,17.1,87,3.2,9.8,12,3
4/24/20,30,18.7,21.1,16.7,87,1.8,6.1,0,3
4/25/20,30,21.9,26.2,18.4,81,1.7,6.6,0,3
4/26/20,30,23,26.2,20.5,78,3.1,8.5,0,3
4/27/20,30,23.6,28,20.1,74,1.5,6.9,0,3
4/28/20,30,24.2,29.1,20.9,75,2.1,8.4,0,4
4/29/20,30,24.3,28.7,20.5,76,1.9,8.7,0,4
4/30/20,30,25.4,30.3,20.8,69,1.4,8.7,0,4
5/1/20,30,26.3,30.7,22,63,1.6,8.7,0,4
5/2/20,30,27.2,30.8,23.9,67,1.8,9.4,0,4
5/3/20,30,27.3,31.3,24.6,80,2.4,9,0,4
5/4/20,30,27.6,32,24.6,77,2,8.8,0,4
5/5/20,30,28,32.6,25.1,76,2.8,12.5,0,3
5/6/20,30,28.4,31.6,25.9,71,2.8,10,0,3
5/7/20,30,29,33,25.7,72,2.3,8.9,0,3
5/8/20,30,29,33.6,25.7,75,2.1,9.5,0,3
5/9/20,30,28.8,32.6,25.9,76,2.4,10.7,0,3
5/10/20,30,28.8,33.8,25.8,79,2.7,12.5,0,3
5/11/20,30,28.2,32,25.8,82,2.2,7.6,0,3
5/12/20,30,25.8,27.9,24.3,86,2.7,9.5,0,3
5/13/20,30,27,32.4,23.1,77,1.8,8.3,0,3
5/14/20,30,27.7,31.6,24.5,72,2.1,9.3,0,3
5/15/20,30,28.6,33.1,24.7,73,1.6,8.5,0,3
5/16/20,30,26.8,32.3,22.2,85,2.6,11.2,21,3
5/17/20,30,27.7,32,23.4,76,2.7,9.5,0.5,3
5/18/20,30,26.9,31,24.2,84,2.4,10.2,1,3
5/19/20,30,23.9,26.6,21.1,92,1.9,7.7,52,4
5/20/20,30,25.2,29,22.7,87,1.5,10.9,1.5,4
5/21/20,30,25.4,28.4,23.1,87,2.6,10.7,17.5,4
5/22/20,30,25.2,27.4,23.6,95,3.6,17.9,41,4
5/23/20,30,25.1,27.2,23.5,93,1.5,4.8,13.5,4
5/24/20,30,27.1,31.2,23.9,84,1.3,8.1,0,4
5/25/20,30,27.8,31.4,24.9,80,1.8,8.4,0,4
5/26/20,30,27.1,30.8,24,86,2.5,11.5,83,4
3/16/21,30,22.6,28,19.4,67,2.5,7.8,0,0
3/17/21,30,22.9,27.5,19.6,73,2.9,7.6,0,0
3/18/21,30,21.4,26.9,18.5,83,3,7.5,0,0
3/19/21,30,22.1,27.8,18.2,81,1.8,7.8,0,0
3/20/21,30,23.6,29,20.2,76,1.8,9.2,0,0
3/21/21,30,18.7,22.8,14.7,78,4.3,14.2,0,0
3/22/21,30,14,15.9,12.1,78,3.9,10.2,0.5,0
3/23/21,30,17.3,22.5,13.6,77,1.2,6.9,0,0
3/24/21,30,17.4,20.7,15.8,88,3.1,10.4,8.5,0
3/25/21,30,18.4,23.9,13.9,69,2.9,8.3,0,0
3/26/21,30,20.7,25.1,17.2,77,2.1,8.4,0,0
3/27/21,30,23.5,28.7,18.3,72,1.5,6,0,0
3/28/21,30,25.3,29.8,22,72,1.8,9,0,0
3/29/21,30,25,29.4,21.1,76,1.8,7.9,0,0
3/30/21,30,25.7,30,23.6,78,1.8,7.6,0,0
3/31/21,30,25.8,30.1,22.4,79,2.2,7.9,0,0
4/1/21,30,25.6,28.6,23.5,80,1.6,7.7,0,0
4/2/21,30,26.1,30.8,22.2,75,1.6,7.5,0,0
4/3/21,30,25.1,29,22.8,79,2.9,7.7,0,0
4/4/21,30,23.4,28.1,19.2,75,3.1,8.8,0,0
4/5/21,30,20.7,25.9,17.8,57,3.4,8,0,0
4/6/21,30,20.8,26,16.8,64,3,8.9,0,0
4/7/21,30,20.9,25,17.4,71,2.3,6.3,0,0
4/8/21,30,21.2,26.2,18,77,3.5,12.2,0,0
4/9/21,30,18.4,22.9,16.3,76,3.8,11.1,0.5,0
4/10/21,30,19.8,25.8,16,77,3.1,9.9,0,0
4/11/21,30,21.4,26.7,17.6,80,2.4,7.8,0,0
4/12/21,30,23.2,28,19.5,77,1.8,7.3,0,0
4/13/21,30,24.3,29,20.5,75,2.3,8.2,0,0
4/14/21,30,22.6,27,19,76,3.7,9.9,0,0
4/15/21,30,22,27.1,18.6,76,2.8,9.9,0,0
4/16/21,30,23.2,29.1,19.2,76,2.3,8.1,0,0
4/17/21,30,23.6,28.8,20.8,70,3.3,10.1,0,0
4/18/21,30,23.4,28.9,20.2,64,2.2,9.4,0,0
4/19/21,30,22.9,28,19.4,64,2,9.9,0,0
4/20/21,30,24.4,28.4,21.4,70,1.7,7.7,0,0
4/21/21,30,24.9,29.2,22.1,74,2,10.2,0,0
4/22/21,30,24.1,27.5,21.9,83,2,9.1,0,0
4/23/21,30,24.6,28.5,22.1,80,3.7,13.3,0,0
4/24/21,30,24.4,30.4,21.2,77,2.5,11.5,0,0
4/25/21,30,22.9,25.5,20.4,83,1.2,4.6,8.5,0
4/26/21,30,24.1,28.1,21.2,77,2.2,10.9,0,0
4/27/21,30,23.2,27.2,21.8,81,2.5,8.5,0,0
4/28/21,30,23.5,27.5,21.1,79,2.5,8.6,0,0
4/29/21,30,21.5,23.1,20.4,89,1.6,5.1,24.5,0
4/30/21,30,23.9,28.6,19.9,75,1.6,7.5,0,0
5/1/21,30,24.9,29.2,21.5,67,1.7,7.6,0,0
5/2/21,30,24.8,29.6,21.6,74,2.1,8.2,0,0
5/3/21,30,24.7,27.2,23.2,82,1.8,6.7,0,0
5/4/21,30,27.2,32.9,22.7,73,1.8,9.5,0,0
5/5/21,30,25.5,30.4,20.7,76,2.6,9.7,0,0
5/6/21,30,24.8,29.8,19.8,74,1.9,7.7,0,0
5/7/21,30,27.1,31.4,23.5,73,2,8.5,0,0
5/8/21,30,27.5,32,24.6,76,2.5,11.1,0,0
5/9/21,30,27.5,31.6,24.5,75,2.2,8.3,0,0
5/10/21,30,27.7,31.8,25,74,2.1,8.3,0,0
5/11/21,30,27.9,32.9,24.2,73,2.6,10.5,0,0
5/12/21,30,28.7,32.9,23.9,69,2.3,9.1,0,0
5/13/21,30,29.2,32.8,26.1,70,2,9.8,0,0
5/14/21,30,28.8,32.5,26,72,2.1,9.7,0,0
5/15/21,30,29,33.5,24.7,70,2.7,12.6,0,0
5/16/21,30,29.4,34.6,25.7,70,3.1,12.8,0,0
5/17/21,30,29.2,33.6,25.2,72,2.2,9.4,0,0
5/18/21,30,29.3,33.2,26.5,72,2.6,10.5,0,0
5/19/21,30,29.7,34.3,26,71,2.5,12.4,0,0
5/20/21,30,29.7,33.3,25.9,66,2.4,11.4,0,0
5/21/21,30,29.9,33.6,26.5,68,2.6,11.2,0,0
5/22/21,30,29.8,33.4,26.9,69,1.8,7.5,0,0
5/23/21,30,30.2,34.2,26.8,69,2,8.8,0,0
5/24/21,30,29.5,33.6,24.7,72,2.6,9.8,15.5,0
5/25/21,30,28.9,33.4,25.7,73,2.2,9.2,0,0
3/27/15,32,20.3,24.1,17.9,98,1.3,5.5,0,0
3/28/15,32,20.9,26.2,15.7,80,0.9,5.2,0,0
3/29/15,32,22.4,29.2,17.5,78,1.1,6.7,0,0
3/30/15,32,24.4,30,19.8,77,1,5.9,0,0
3/31/15,32,25.5,30.3,20.9,87,1,4.2,0,0
4/1/15,32,26.5,33.3,21.9,83,1,6.6,0,0
4/2/15,32,26.5,32.4,22.2,86,1,5.3,0,0
4/3/15,32,26.6,33.5,20.6,77,1.2,6.4,0,0
4/4/15,32,26.7,33.2,21.2,81,1.1,4.9,0,0
4/5/15,32,26.7,32.1,21.8,80,1.6,6.7,0,0
4/6/15,32,26.4,31.6,22.9,86,1.2,6,0,0
4/7/15,32,24,29.2,19.7,83,1.8,6.1,0,0
4/8/15,32,19.6,25.6,16.9,75,2.3,6.4,0,0
4/9/15,32,20.9,27.1,19.9,84,1.7,6.6,0,0
4/10/15,32,21,25.3,17.9,92,1.9,6.2,0,3
4/11/15,32,17.4,18.7,16,100,1.3,6.7,11.5,3
4/12/15,32,20.1,25.2,16.4,100,1.5,7.4,2.5,3
4/13/15,32,20.9,25.9,16.7,65,1.6,7.4,0,3
4/14/15,32,19.4,24.6,13.5,44,1.7,6.7,0,3
4/15/15,32,21.3,27.6,14.3,51,1.4,5.8,0,3
4/16/15,32,24.5,30.2,20.9,65,1.5,4,0,3
4/17/15,32,24.1,29.8,18.2,74,1.2,5.5,0,3
4/18/15,32,27.4,33.5,22,71,1.5,8.8,0,3
4/19/15,32,27.6,32.6,24.6,72,1.2,7,0,3
4/20/15,32,27.3,31.6,23.6,66,1.2,6,0,3
4/21/15,32,22.7,26.1,20.1,84,1.4,8,24,3
4/22/15,32,22.8,28.3,19.2,76,1.2,6,0,3
4/23/15,32,23.1,29.7,19.2,79,1.3,6.5,0,3
4/24/15,32,23.6,27.1,20.7,84,1.4,7.4,0,4
4/25/15,32,24.1,29.4,20.6,78,1.3,7,0,4
4/26/15,32,24.3,30.7,19.7,76,1.3,7.3,0,4
4/27/15,32,25.1,30.4,20.5,72,1,5.2,0,4
4/28/15,32,26.1,31,22.2,74,1.2,5.1,0,4
4/29/15,32,26.8,31.7,23.4,75,1.1,5.1,0,4
4/30/15,32,26.9,31.4,24,74,1.2,6.1,0,4
5/1/15,32,26.1,29.8,24,78,1.1,5.2,0,3
5/2/15,32,27.2,33.4,22.9,76,1.2,7.2,0,3
5/3/15,32,27.8,32.5,24.2,73,1,5.8,0,3
5/4/15,32,26.8,30.5,25.3,81,0.9,5.7,0.5,3
5/5/15,32,23.6,26.2,21.4,89,1.1,7.3,1,3
5/6/15,32,25.9,29.5,21.9,82,1.2,4.8,0,3
5/7/15,32,26.6,31,22.5,75,1.3,6.8,0,3
5/8/15,32,27.3,31.2,24.6,78,1,5.7,0,3
5/9/15,32,28.1,33.1,23.1,71,1.4,5.8,0,3
5/10/15,32,27,31.7,24,78,1.4,5.6,0,3
5/11/15,32,27.2,31,23.7,77,1.4,5.8,0,3
5/12/15,32,25.4,29.6,22.6,83,1.3,6.7,14,3
5/13/15,32,26.8,31.9,23.7,81,1.1,5.1,1,3
5/14/15,32,27.5,32.1,23.2,79,1,4.5,0,3
5/15/15,32,28.2,33.4,23.1,73,1.3,5.9,0,1
5/16/15,32,28.2,34,23.1,70,1.2,5.9,0,1
5/17/15,32,27.8,33.6,23.5,72,1,4.8,0,1
5/18/15,32,28.4,33.4,22.7,66,1.5,6.4,0,1
5/19/15,32,28.6,33.7,23.8,67,1.6,6.8,0,1
5/20/15,32,24.8,28.8,21.5,84,1.2,6.5,52.5,1
5/21/15,32,23.3,25.6,22.1,94,0.9,4.6,5.5,1
5/22/15,32,25.3,29.8,22.3,90,0.8,8.2,25,2
5/23/15,32,25.3,28.2,23.5,93,0.8,9.1,16,2
5/24/15,32,24.5,26.5,23,95,1.2,6.8,149.5,2
5/25/15,32,25.3,28,24,94,0.7,5.4,2,2
5/26/15,32,24.9,28.2,23.3,96,1.1,6.5,118.5,2
5/27/15,32,25.3,28.3,23.2,90,1.2,5.3,13.5,2
5/28/15,32,27.1,32.3,23.8,85,1.1,6,14.5,2
5/29/15,32,29,33,24.9,80,1.3,6.9,0,2
5/30/15,32,29.1,32.7,25.9,80,1.4,7,0,2
5/31/15,32,25.4,29,23.1,92,1.2,6,77.5,2
6/1/15,32,27.4,32,23.3,81,1,5,1,2
6/2/15,32,27.8,33.7,23.9,76,1.6,7.7,0,2
6/3/15,32,28.8,33.8,24.2,72,1.4,5.3,0,2
6/4/15,32,28,32.9,23.5,76,1,4.3,0,2
6/5/15,32,28.6,33.5,24.6,76,1.2,5.4,0,2
3/22/16,32,19.2,22.9,16.8,91,1.2,6.5,4.5,0
3/23/16,32,18.6,21.5,15.2,95,1,6.2,11.5,0
3/24/16,32,13.3,15.2,11.3,93,1,5.6,8,0
3/25/16,32,11.4,12.5,10.4,94,1.1,5.9,19,0
3/26/16,32,14.4,21.3,8.9,76,1.1,8.1,0,0
3/27/16,32,14.8,20.1,10.5,70,1.9,10.5,0,0
3/28/16,32,16,23.5,9.4,62,1.9,6.3,0,0
3/29/16,32,18.7,25.7,10.9,59,1.4,6.2,0,0
3/30/16,32,20.8,27.8,14.3,68,1.6,7.7,0,0
3/31/16,32,23,27.3,17.8,79,1.2,5.9,0,0
4/1/16,32,21.8,25.4,19.9,84,0.8,4,0,0
4/2/16,32,23.3,28.5,20.3,82,1.3,5.9,0,0
4/3/16,32,24.2,29,19.9,82,1.9,8.6,0,0
4/4/16,32,24.3,29.8,19.4,78,1.4,7.9,0,0
4/5/16,32,23.9,28.7,19.5,81,1.3,5.8,0,3
4/6/16,32,25,31.5,19.4,76,1.6,8.2,0,3
4/7/16,32,27,32.6,20.8,75,2.3,11.9,0,3
4/8/16,32,25.3,32.4,21,79,1.6,6.9,0,3
4/9/16,32,24.7,29.8,20.2,79,1.5,6.4,0,3
4/10/16,32,24.4,30.2,20.7,79,1.8,12.8,16.5,3
4/11/16,32,22,25.6,20.3,90,1.4,7,14.5,3
4/12/16,32,23.2,27.7,20.1,85,1.1,5.5,9.5,3
4/13/16,32,23.5,28.2,20.3,82,2,10.8,13.5,3
4/14/16,32,23.7,27.7,21,88,1.3,6.5,22.5,3
4/15/16,32,22.5,25.1,20.5,95,1.2,7.2,16,3
4/16/16,32,25.7,32.2,19.7,76,2.3,13.1,0,3
4/17/16,32,26.3,30.7,22,76,1.7,8.2,0,3
4/18/16,32,22.5,28.9,18.2,86,1.7,13.1,11.5,3
4/19/16,32,22.1,28.5,16.7,84,1.1,5.7,0,3
4/20/16,32,23.4,27.4,20.4,87,0.9,4,0,3
4/21/16,32,27,33.4,21.6,80,2.4,10.4,0,3
4/22/16,32,26.3,31.9,22.5,78,2.1,9.6,0,3
4/23/16,32,26.6,32,20.8,73,2,9,0,3
4/24/16,32,24.3,27.7,21.1,85,1.1,10.2,10,3
4/25/16,32,25.4,30.2,22.2,82,1,6,0,3
4/26/16,32,26.5,30.6,21.5,81,1.7,8.8,0,3
4/27/16,32,25.6,29.8,22.4,86,1.7,8.1,9.5,3
4/28/16,32,25.7,29.6,22.7,79,1.4,6.8,0,3
4/29/16,32,23.4,29.4,19.1,75,1.3,7.1,0,3
4/30/16,32,22.8,27.3,18.8,76,1.1,5.3,0,3
5/1/16,32,22.8,25.2,21,86,0.8,6.8,3.5,3
5/2/16,32,26.2,30.3,21.9,79,1.6,8,7,3
5/3/16,32,26.5,31.5,21.8,78,2.1,8.3,0,4
5/4/16,32,26.3,29.8,22.6,82,1.5,6.5,0,4
5/5/16,32,27.6,33.4,23.3,76,2.1,9.4,0,4
5/6/16,32,28.2,33.3,23,75,1.9,7.6,0,4
5/7/16,32,28,32.9,24.2,76,1.6,6.8,0,4
5/8/16,32,26.9,32.6,22.9,82,1.9,7.5,7.5,4
5/9/16,32,28.1,33.4,23.8,77,2.1,9.3,0.5,4
5/10/16,32,27.4,32.5,23.2,76,2.2,12.1,1.5,3
5/11/16,32,25.5,29.5,22.3,82,1.2,7.7,2,3
5/12/16,32,26,31,22.3,79,1.2,7,0,3
5/13/16,32,27.2,31.2,22.9,79,1.7,8.2,0,3
5/14/16,32,27.1,32.5,22.9,76,1.8,8.1,0,3
5/15/16,32,27,32.8,23.6,77,1.7,8,0,3
5/16/16,32,25.1,29.2,20.6,78,1.5,7.4,0,3
5/17/16,32,22.4,27.3,18.8,81,1,5.9,3,4
5/18/16,32,24.7,30.1,19.5,80,1.3,7.5,0,4
5/19/16,32,25.9,31.7,21.1,78,1.5,6.4,0,4
5/20/16,32,25.8,30.6,22,80,1.3,6.1,0,4
5/21/16,32,24.9,26.4,23.3,90,0.7,3.2,4,4
5/22/16,32,26.2,30.2,23.3,81,1.8,13.1,1.5,4
5/23/16,32,27,31.5,23.3,84,1.4,10.5,3,4
5/24/16,32,26.8,30.5,24.2,87,1.2,4.9,2.5,4
5/25/16,32,26.8,31.2,24.1,85,1.3,7.2,11,4
5/26/16,32,26.9,32.4,23.3,84,1.6,9.7,1.5,4
5/27/16,32,30,35.4,24.7,68,2.5,13.8,0,4
5/28/16,32,29.7,34.8,24.3,70,3,12.7,0,4
5/29/16,32,29.1,33.5,25,76,2.8,11.7,0,4
5/30/16,32,28.9,33.9,25.5,76,2.2,9.2,0,4
5/31/16,32,29.4,33.9,25.4,74,2.1,8.1,0,0
3/7/17,32,15.5,18,13.6,82,0.9,5,1,0
3/8/17,32,14.2,15.1,13,99,0.7,4.7,13.5,0
3/9/17,32,17.8,21.8,13.7,87,1,4.6,0,0
3/10/17,32,20.1,26.5,16.8,86,1.2,7.6,0,0
3/11/17,32,20.2,24.5,17.3,88,0.9,5.5,0,0
3/12/17,32,21.5,27.3,17.8,88,1.2,8.2,0,0
3/13/17,32,23.8,29.4,19.7,76,1.8,7,0,0
3/14/17,32,17,19.8,15,82,1.4,6.7,6.5,0
3/15/17,32,17.5,22,14.4,77,0.8,5.1,0,0
3/16/17,32,17.9,21.2,15.9,87,1.2,6.6,1,0
3/17/17,32,19.5,24.6,15.8,85,1.3,6.4,0,0
3/18/17,32,21.6,26.8,18.2,83,0.9,5.6,0,0
3/19/17,32,22,26.3,19,85,1,7.6,0,0
3/20/17,32,22.6,27.1,18.3,85,1.3,5.7,0,0
3/21/17,32,23.1,29.6,19.1,77,1.2,7.3,0,0
3/22/17,32,20.8,26,17.3,81,1.3,6.4,0,0
3/23/17,32,21.6,29.8,17.2,80,1.6,10,0,0
3/24/17,32,21.7,29.5,17,79,1.2,9.2,0,0
3/25/17,32,19.9,24.9,15.5,82,1.9,10,0,0
3/26/17,32,14.3,15.6,13,97,0.8,5.9,11.5,0
3/27/17,32,19,25.8,13.8,76,1.3,7.1,0,0
3/28/17,32,19.5,25.3,13.7,69,1.6,7,0,3
3/29/17,32,21.6,28.4,17.2,63,1.3,8.1,0,3
3/30/17,32,22.1,27.2,16.6,74,1.2,6,0,3
3/31/17,32,21.8,29.6,14.8,75,2.2,10.9,0,3
4/1/17,32,16.7,22.2,11.5,70,2,9.7,7,3
4/2/17,32,16.6,24.2,9.4,60,1.8,8.4,0,3
4/3/17,32,19.2,25.9,13,55,1.7,8,0,3
4/4/17,32,20.6,25.6,14.6,63,1.7,7.1,0,3
4/5/17,32,22,27.9,17,64,1.6,9.5,0,3
4/6/17,32,22.7,28.3,17.3,72,1,6.5,0,3
4/7/17,32,24,28.9,20.5,78,1.5,6.4,0,3
4/8/17,32,25.6,30.8,21.7,73,1.8,8.1,0,3
4/9/17,32,25.5,31.2,21.4,81,2.2,10.3,0,3
4/10/17,32,27.3,32.5,22.1,68,3.2,12.2,0,3
4/11/17,32,26.6,30.3,21.7,76,2.6,10.3,6.5,3
4/12/17,32,19.3,22.3,16.5,96,1,6.1,14,3
4/13/17,32,18,19.4,15.8,99,0.6,6.9,37.5,3
4/14/17,32,22.6,27.8,18.9,87,1.1,5.3,0,3
4/15/17,32,24.5,29.5,20.1,83,1.1,5.7,0,3
4/16/17,32,25.7,30.6,22.1,82,1.3,7.6,0,3
4/17/17,32,26.4,31.7,23.1,78,1.9,8.5,0,3
4/18/17,32,26.4,31.4,23.1,83,2,8.8,0,3
4/19/17,32,26.5,31.9,22.4,83,2,7.8,15,3
4/20/17,32,25.7,28.7,22.9,85,1.4,8.8,2,3
4/21/17,32,25.8,30.4,21.9,81,2.3,8.5,1,3
4/22/17,32,19.5,22.5,17.2,91,1,4.7,18,3
4/23/17,32,20.4,24.2,17.3,90,1.1,5.6,0.5,3
4/24/17,32,22.4,26.9,19,85,0.9,4.3,1.5,3
4/25/17,32,24,28.5,21,86,1,5.7,0,1
4/26/17,32,26.2,31.1,22.4,80,1.5,6,0,1
4/27/17,32,19,22.7,15.5,99,1,5.2,21,1
4/28/17,32,18.6,23.9,15.4,82,1,4.6,0,1
4/29/17,32,21.3,27.5,16.4,70,1.5,7.3,0,1
4/30/17,32,22.4,28.7,17.2,66,1.9,6.6,0,1
5/1/17,32,24.1,29.5,17.8,65,1.6,7.1,0,1
5/2/17,32,25.3,30.5,21,75,1.4,5.6,0,2
5/3/17,32,25.9,31.4,21.9,77,1.5,7.6,0,2
5/4/17,32,26.3,31.6,21.4,80,1.7,6.9,0,2
5/5/17,32,26.2,31.3,22.1,80,1.4,9,0,2
5/6/17,32,26.4,31.3,22.5,78,1.3,7.9,0,2
5/7/17,32,25.9,31.5,21.6,82,1.3,6.9,0,2
5/8/17,32,26.5,30.6,22.6,81,1.5,6.6,0,2
5/9/17,32,26.6,31.1,22.4,80,1.9,7.7,0,2
5/10/17,32,27,31.8,20.9,77,1.4,5.8,0,2
